rank,group_or_event_key,score_ns,member_count,source_member_ids_json
337,5573a26178536cc53af08d8b174a2ac0dc242288d647a4837d3a5587356199f2,11839999,1,"[""5573a26178536cc53af08d8b174a2ac0dc242288d647a4837d3a5587356199f2""]"
338,32672bdedd94773c40600866a0a429ea9a2a8bf9e8e06b26455eed3e3cec1326,11834879,1,"[""32672bdedd94773c40600866a0a429ea9a2a8bf9e8e06b26455eed3e3cec1326""]"
339,ae5a9b77e031676582db05a48c3a7144fd62b29cdd32cfdb6fb6e2789280ace7,11830718,1,"[""ae5a9b77e031676582db05a48c3a7144fd62b29cdd32cfdb6fb6e2789280ace7""]"
340,8fec48ad545f48051fd2020f653e6bda0d3f50bfcdf11427db7df455f8f6c568,11824478,1,"[""8fec48ad545f48051fd2020f653e6bda0d3f50bfcdf11427db7df455f8f6c568""]"
341,a54454eacd67a79cbe8f0d6e6b2e36353948c540c8deaffe1378d16e843de121,11822559,1,"[""a54454eacd67a79cbe8f0d6e6b2e36353948c540c8deaffe1378d16e843de121""]"
342,91f696de096f9586f81649f1ad897dad6e645b6b7c41654de1a9372e42d37a0c,11820159,1,"[""91f696de096f9586f81649f1ad897dad6e645b6b7c41654de1a9372e42d37a0c""]"
343,96bb926b9ba84fdb82ea8cc11accc80219318a4a699ef685e422b7d62703df94,11819998,1,"[""96bb926b9ba84fdb82ea8cc11accc80219318a4a699ef685e422b7d62703df94""]"
344,2387cdf4904f154e77c84f7f025624632238866d3fdd3f991c895f864f9d036c,11818239,1,"[""2387cdf4904f154e77c84f7f025624632238866d3fdd3f991c895f864f9d036c""]"
345,8e67bbf26535b7fc910b0fc6f1037c17002b5da612540d8e0c173072dd9fe441,11812318,1,"[""8e67bbf26535b7fc910b0fc6f1037c17002b5da612540d8e0c173072dd9fe441""]"
346,3cccc8f766b7113a97cef140d09e49b39e094f33d524d00100e6b1fd13f945b7,11811198,1,"[""3cccc8f766b7113a97cef140d09e49b39e094f33d524d00100e6b1fd13f945b7""]"
347,ebd7504a9840c9da81d8d0419d3747d3b4ec56e2af85570b4394ef1604c5ba97,11810238,1,"[""ebd7504a9840c9da81d8d0419d3747d3b4ec56e2af85570b4394ef1604c5ba97""]"
348,38f4090cf49a9a0265cffa0bdb3a951717dcc5205abd0c061810e37aa24e73f4,11806559,1,"[""38f4090cf49a9a0265cffa0bdb3a951717dcc5205abd0c061810e37aa24e73f4""]"
349,ac20f0738063aa35be7a162e4cdf10cb15b5cdbb160f0f383ba3133887620daf,11805118,1,"[""ac20f0738063aa35be7a162e4cdf10cb15b5cdbb160f0f383ba3133887620daf""]"
350,be73f26cb1946b7a4337d30bb8acf309228f320ec42d63218a44a766eb3b4f50,11804959,1,"[""be73f26cb1946b7a4337d30bb8acf309228f320ec42d63218a44a766eb3b4f50""]"
351,9e7ad2f49188efdc22537d73a70ffdfc464dddf6052b4b7375f8c49afcadc7b2,11799999,1,"[""9e7ad2f49188efdc22537d73a70ffdfc464dddf6052b4b7375f8c49afcadc7b2""]"
352,9e526fd64ba814dff4ee365af5bac2c2c659b2308de8d45cffe33074ec41df87,11798879,1,"[""9e526fd64ba814dff4ee365af5bac2c2c659b2308de8d45cffe33074ec41df87""]"
353,aa81111f3f33717874806a0cab8e0bffaa9b5c20665d65fbd155f8ee326cc7c4,11790719,1,"[""aa81111f3f33717874806a0cab8e0bffaa9b5c20665d65fbd155f8ee326cc7c4""]"
354,dc03a02bb3eaef3f7b6ce0b565e000e095e05b85bc708b88eb16857a6b0e2ea2,11784799,1,"[""dc03a02bb3eaef3f7b6ce0b565e000e095e05b85bc708b88eb16857a6b0e2ea2""]"
355,ff9370b0193b9cf45c471b3ee3246cac1c1deb8f6b7763bfcb6299ee14d96cb5,11782398,1,"[""ff9370b0193b9cf45c471b3ee3246cac1c1deb8f6b7763bfcb6299ee14d96cb5""]"
356,828ce948005a46cd8a70ea35445a469c93136eafce78748d96bb17f4ae9f472f,11779038,1,"[""828ce948005a46cd8a70ea35445a469c93136eafce78748d96bb17f4ae9f472f""]"
357,b7607f402209068809de88fe936def6a5bbfe2cdba02203f3453da303f556a88,11770879,1,"[""b7607f402209068809de88fe936def6a5bbfe2cdba02203f3453da303f556a88""]"
358,943962be5b13859f2e1d0ae42518de9f8636c3ba4e0833c026e8ae64ae75e9e9,11769119,1,"[""943962be5b13859f2e1d0ae42518de9f8636c3ba4e0833c026e8ae64ae75e9e9""]"
359,6c70a1e7750b9a2243ecebc7633b3a5ece6186c7cbe4946307ebd5e3b3ec0d43,11766878,1,"[""6c70a1e7750b9a2243ecebc7633b3a5ece6186c7cbe4946307ebd5e3b3ec0d43""]"
360,4d28c1d60669fc03c0911da9c77080286a9018d5d0166a52a3e332f2ef45693d,11766398,1,"[""4d28c1d60669fc03c0911da9c77080286a9018d5d0166a52a3e332f2ef45693d""]"
361,cac0c47d5c78612df6945b1bdf8b465f54aaa95c9609282458c8fde97a041478,11764158,1,"[""cac0c47d5c78612df6945b1bdf8b465f54aaa95c9609282458c8fde97a041478""]"
362,21a90638fe88c2d80792b136a8161ba4af44392db7f784c26930b0e07ab4b946,11763519,1,"[""21a90638fe88c2d80792b136a8161ba4af44392db7f784c26930b0e07ab4b946""]"
363,88fe0e574b42969ad97d33096f3b8f38aaa442209e6b8d5594a96999b7763908,11763199,1,"[""88fe0e574b42969ad97d33096f3b8f38aaa442209e6b8d5594a96999b7763908""]"
364,82277898332a520d33b6b710df03ca5bed8e732e4a7c4d9ad9a14563549ea23e,11761759,1,"[""82277898332a520d33b6b710df03ca5bed8e732e4a7c4d9ad9a14563549ea23e""]"
365,9a236feb230e0a103b0c813b24db85486a9b2cc1ce37fe86b50e329fc5cf8d02,11755839,1,"[""9a236feb230e0a103b0c813b24db85486a9b2cc1ce37fe86b50e329fc5cf8d02""]"
366,f7fea8c7756c20b33326c30ffb9db06cf31ecd152586e7a8aa74b0236b0d5e4e,11754878,1,"[""f7fea8c7756c20b33326c30ffb9db06cf31ecd152586e7a8aa74b0236b0d5e4e""]"
367,0578b363654c78a044b4dc34a37fe8866e0f7ec4dba50026575b0afc5603d5bb,11744799,1,"[""0578b363654c78a044b4dc34a37fe8866e0f7ec4dba50026575b0afc5603d5bb""]"
368,6d28b53c28522f540d04651b7fd4222e91b2d646185a4a835b4d87b59a808252,11740959,1,"[""6d28b53c28522f540d04651b7fd4222e91b2d646185a4a835b4d87b59a808252""]"
369,9de5897ffbcc08563c9ba56b999fe9b54ed40da952553a9ff289e2d1d44aa50d,11739358,1,"[""9de5897ffbcc08563c9ba56b999fe9b54ed40da952553a9ff289e2d1d44aa50d""]"
370,d30e7b126d9a5cc11e9cc0607a764f6edbc78b58ffc96cb28dc4237361b66ac9,11737278,1,"[""d30e7b126d9a5cc11e9cc0607a764f6edbc78b58ffc96cb28dc4237361b66ac9""]"
371,4ca4e8ee4ca0ef8ce3c5dafbe4e03657aadb2bb3d2d5324d8cf9c3ee28f31917,11735359,1,"[""4ca4e8ee4ca0ef8ce3c5dafbe4e03657aadb2bb3d2d5324d8cf9c3ee28f31917""]"
372,a5d7c9fbe40b1301ac5d1f32b0b8cb30b3dae350120328434186f578b2960b4a,11734559,1,"[""a5d7c9fbe40b1301ac5d1f32b0b8cb30b3dae350120328434186f578b2960b4a""]"
373,db4861fa81df01e75adf42a9cf93c53d087767b80c9c5cedb58b09be57d5458e,11732959,1,"[""db4861fa81df01e75adf42a9cf93c53d087767b80c9c5cedb58b09be57d5458e""]"
374,d0bff9d80ec2e5fff8f8b105676c2ca8d2af7bf71b7237ce3ad1b5b7006d2051,11732639,1,"[""d0bff9d80ec2e5fff8f8b105676c2ca8d2af7bf71b7237ce3ad1b5b7006d2051""]"
375,5cf8de19aaf5b785df3d912c9a05f37d9422868c5194cb0fb58aace2aeda8715,11723039,1,"[""5cf8de19aaf5b785df3d912c9a05f37d9422868c5194cb0fb58aace2aeda8715""]"
376,319ce03caa8439f0fae706affc682641125f77f7774bdb5fac70939dec525187,11722878,1,"[""319ce03caa8439f0fae706affc682641125f77f7774bdb5fac70939dec525187""]"
377,d572379b2ac9782759ef3e093e165af6334c4ae631ca5db2a6a806cbab6d812a,11715679,1,"[""d572379b2ac9782759ef3e093e165af6334c4ae631ca5db2a6a806cbab6d812a""]"
378,edeb1aeccb5a5ff882f7eeff15405eec3bffe2973de48897a8b6ada20cf9013e,11710879,1,"[""edeb1aeccb5a5ff882f7eeff15405eec3bffe2973de48897a8b6ada20cf9013e""]"
379,ebea653de56928c0db499d295ebc9dbf877c76387e46975a28b0519819cfe835,11701278,1,"[""ebea653de56928c0db499d295ebc9dbf877c76387e46975a28b0519819cfe835""]"
380,a2a3ad93b89d2a6ec28ee784506489789ea0bb78e253a68cc490ba596a0dca08,11699358,1,"[""a2a3ad93b89d2a6ec28ee784506489789ea0bb78e253a68cc490ba596a0dca08""]"
381,cecfa29af9955a7f7aaa29773395e8025c64b7c830b84bade986f7dcac3d5351,11684158,1,"[""cecfa29af9955a7f7aaa29773395e8025c64b7c830b84bade986f7dcac3d5351""]"
382,eab8c887f12dcd34772781d19a5433ce07940c19165637937635d3766acb7ae8,11677919,1,"[""eab8c887f12dcd34772781d19a5433ce07940c19165637937635d3766acb7ae8""]"
383,66f2fd636f8dbf4ab7dc9db312be21373a920c2854342c251146f1d60289ea7e,11676158,1,"[""66f2fd636f8dbf4ab7dc9db312be21373a920c2854342c251146f1d60289ea7e""]"
384,7c0dedf56ea458b263ae76bb713536b359923acd58a3ec72eb7dc71d83b5775c,11670079,1,"[""7c0dedf56ea458b263ae76bb713536b359923acd58a3ec72eb7dc71d83b5775c""]"
385,d023a8d760eccd4bd5f1057ea0d8240e0bfc24bf7656f4cc47038986564fbbd3,11667838,1,"[""d023a8d760eccd4bd5f1057ea0d8240e0bfc24bf7656f4cc47038986564fbbd3""]"
386,cc9757044b6bae330cca6fff601b81dd01323b134fcc7e523194c855e58b2409,11666878,1,"[""cc9757044b6bae330cca6fff601b81dd01323b134fcc7e523194c855e58b2409""]"
387,f65bf7cd3907d21a2a502479f9b1f84b59512b713aa0b55ea9d2cd6f5ebd18b7,11663359,1,"[""f65bf7cd3907d21a2a502479f9b1f84b59512b713aa0b55ea9d2cd6f5ebd18b7""]"
388,1a5523803621dd30b8af9c6a50fc1a3ff4ec871a40616067d53d5c5544c6b768,11662078,1,"[""1a5523803621dd30b8af9c6a50fc1a3ff4ec871a40616067d53d5c5544c6b768""]"
389,2656f248780b3ee64ed855c734f0f7df501af3f434f1ef50b1f9d8c909a5a9da,11660479,1,"[""2656f248780b3ee64ed855c734f0f7df501af3f434f1ef50b1f9d8c909a5a9da""]"
390,610c3daa393b5c0628cc8ef669a003d2652484952c03c95f04ae681eb337ab2a,11659199,1,"[""610c3daa393b5c0628cc8ef669a003d2652484952c03c95f04ae681eb337ab2a""]"
391,3e9dee9bf2724e495170e11434b166fff377de1d8c6388f4f40b5e23eafe9ddf,11659039,1,"[""3e9dee9bf2724e495170e11434b166fff377de1d8c6388f4f40b5e23eafe9ddf""]"
392,3989046c069bde6be6cb47f4f2279e2aa6e40fd02d2cec1175f27a868dd62355,11655063,1,"[""3989046c069bde6be6cb47f4f2279e2aa6e40fd02d2cec1175f27a868dd62355""]"
393,0a8800d080ac76708bd39c573e54b6e02e1095f61d998acaacd588acf9ce9a30,11652158,1,"[""0a8800d080ac76708bd39c573e54b6e02e1095f61d998acaacd588acf9ce9a30""]"
394,6e5b6cce4a341972c799be37aa5aa1e01690a70f3c30ca70cb9eceb90ed2b491,11649759,1,"[""6e5b6cce4a341972c799be37aa5aa1e01690a70f3c30ca70cb9eceb90ed2b491""]"
395,a6123dee06e5636f5283818be141d9b0f6f42f2a57a22f056f73cf20388b3e21,11647519,1,"[""a6123dee06e5636f5283818be141d9b0f6f42f2a57a22f056f73cf20388b3e21""]"
396,cb38e25a5dbca00bf1ccbbdacff7511ff22819feb30238b2e7726183ee6c2f9c,11647199,1,"[""cb38e25a5dbca00bf1ccbbdacff7511ff22819feb30238b2e7726183ee6c2f9c""]"
397,f76b12855c14ad7dd17c6a926646c1165f562905578b5c958bd5a3f2473ee443,11647038,1,"[""f76b12855c14ad7dd17c6a926646c1165f562905578b5c958bd5a3f2473ee443""]"
398,5b6a26b499c500f23571d33fdd0f7cb8ef1f04dec3c5d0e8719595cf341997ed,11646558,1,"[""5b6a26b499c500f23571d33fdd0f7cb8ef1f04dec3c5d0e8719595cf341997ed""]"
399,e67233950f82552b473f6643095a5f45d1e2773d1b4270d3443f3e5918faeac8,11645599,1,"[""e67233950f82552b473f6643095a5f45d1e2773d1b4270d3443f3e5918faeac8""]"
400,5c06e06abf7a6b5eb07b9faef5351b0280822a4dac81cf080c1ce79275f1d015,11641759,1,"[""5c06e06abf7a6b5eb07b9faef5351b0280822a4dac81cf080c1ce79275f1d015""]"
401,2c239d566283262cb928c47a4a41b15fb274e65f77b127e290e70542d84b4642,11640479,1,"[""2c239d566283262cb928c47a4a41b15fb274e65f77b127e290e70542d84b4642""]"
402,9abfd9a91564aa517ef7d91f91ddd4d92314de10d2a218bcf80b5ecbb5a819f5,11639999,1,"[""9abfd9a91564aa517ef7d91f91ddd4d92314de10d2a218bcf80b5ecbb5a819f5""]"
403,c9eee6042437fbadcffa850edda4ca7febb7722114abd673cfbbca9201181451,11638079,1,"[""c9eee6042437fbadcffa850edda4ca7febb7722114abd673cfbbca9201181451""]"
404,7f78289dfd90a3088b4d6942f11243607777443b59640c437d0b7cff202a2cf9,11637758,1,"[""7f78289dfd90a3088b4d6942f11243607777443b59640c437d0b7cff202a2cf9""]"
405,d3ccbfc842671118202a9dab0c7311cab660a3d2d96a5a1f2dda5564553d77b2,11637438,1,"[""d3ccbfc842671118202a9dab0c7311cab660a3d2d96a5a1f2dda5564553d77b2""]"
406,71668053ecfdeda1e0b74a00e1d8594e8e25651bcb9d534b72b331bfee250fe7,11637278,1,"[""71668053ecfdeda1e0b74a00e1d8594e8e25651bcb9d534b72b331bfee250fe7""]"
407,e297809f962578382201d8e303a1f06309bff1261c08c87f022c8e63705bf391,11635519,1,"[""e297809f962578382201d8e303a1f06309bff1261c08c87f022c8e63705bf391""]"
408,bf7121e2fa83b961523096e5b9ecbc2bf4b6763cc586563b380f67e372c7c94a,11632159,1,"[""bf7121e2fa83b961523096e5b9ecbc2bf4b6763cc586563b380f67e372c7c94a""]"
409,e0b6b053f247099feedac211d5232c6189ddcdce5e109310d56a7ab06ce196df,11631039,1,"[""e0b6b053f247099feedac211d5232c6189ddcdce5e109310d56a7ab06ce196df""]"
410,78fb09cbc6e5864ec3dd66c74232ef3953d04bcadbcd8ba997ade4f448c58948,11630079,1,"[""78fb09cbc6e5864ec3dd66c74232ef3953d04bcadbcd8ba997ade4f448c58948""]"
411,ff3d44ddb3b4615592829e704584fa4bb0e243dc5c315ebed7e875797396660c,11629598,1,"[""ff3d44ddb3b4615592829e704584fa4bb0e243dc5c315ebed7e875797396660c""]"
412,57a23c8c9690e4bf7bdbd41dc1631bed3334e59b06e28116b072a01ef025229c,11627519,1,"[""57a23c8c9690e4bf7bdbd41dc1631bed3334e59b06e28116b072a01ef025229c""]"
413,901f6137bb5e834f242550a02d97b9601ef3b4dd66b647e500b6e5ba863613d7,11626238,1,"[""901f6137bb5e834f242550a02d97b9601ef3b4dd66b647e500b6e5ba863613d7""]"
414,b44fafefcc7027fbbb7fe5f28a1fc1639b362b8b2773585c64499af45ff2f371,11625439,1,"[""b44fafefcc7027fbbb7fe5f28a1fc1639b362b8b2773585c64499af45ff2f371""]"
415,3745ec1c39913ab3d254adee936c42abc829d7011a2cdfc61b4ee15a9013256e,11624639,1,"[""3745ec1c39913ab3d254adee936c42abc829d7011a2cdfc61b4ee15a9013256e""]"
416,d6ee28e0dada9abc9e3b1424038cc41ed3cfdd2ab5caf409a5cdca9771711e49,11621919,1,"[""d6ee28e0dada9abc9e3b1424038cc41ed3cfdd2ab5caf409a5cdca9771711e49""]"
417,5172bf0f526cf4e9fb3e5c9fbbf2edb6f4758378a4a9b82ebe6c88dd59bc1f74,11619679,1,"[""5172bf0f526cf4e9fb3e5c9fbbf2edb6f4758378a4a9b82ebe6c88dd59bc1f74""]"
418,7d025ceeac632e9178e6d9b5df9cc1044de733bfa8abaf267e0b0b5ae2cca18d,11616959,1,"[""7d025ceeac632e9178e6d9b5df9cc1044de733bfa8abaf267e0b0b5ae2cca18d""]"
419,4963394177df1be71b9922b6af4c3bde833c60c7afce3541028dea334e1bca23,11615678,1,"[""4963394177df1be71b9922b6af4c3bde833c60c7afce3541028dea334e1bca23""]"
420,4c4f843ab2ce31d8b7be32b697d3517efeb087d48007700c6fc1f480903e67e3,11611678,1,"[""4c4f843ab2ce31d8b7be32b697d3517efeb087d48007700c6fc1f480903e67e3""]"
421,6f14864f01481ead4f8e57804b75f50f69f8152b33d3cc826a9c516088e69682,11610879,1,"[""6f14864f01481ead4f8e57804b75f50f69f8152b33d3cc826a9c516088e69682""]"
422,17e764f19d2d5c715b90ce4c9a41b12ccfdcacaa6a5da2f59c6648df18970292,11609919,1,"[""17e764f19d2d5c715b90ce4c9a41b12ccfdcacaa6a5da2f59c6648df18970292""]"
423,7c2a227326323d6450e50ce96914888e1c6261fa6ee9447af73d0ba201773a11,11609277,1,"[""7c2a227326323d6450e50ce96914888e1c6261fa6ee9447af73d0ba201773a11""]"
424,bcd3861f77977a578ca32ef3378b8ed3e92292fffd1acf3b1b239214ca5a84f2,11605279,1,"[""bcd3861f77977a578ca32ef3378b8ed3e92292fffd1acf3b1b239214ca5a84f2""]"
425,21914ee4648639d8ef6dd99f0fbca7a37cea2be96a77c8c7b4d0948567273d69,11604639,1,"[""21914ee4648639d8ef6dd99f0fbca7a37cea2be96a77c8c7b4d0948567273d69""]"
426,100ab77c55c854ce2f2597aaec8863a6c9e9434c176429db13b11925f593889e,11602879,1,"[""100ab77c55c854ce2f2597aaec8863a6c9e9434c176429db13b11925f593889e""]"
427,0f525dacb030504388df2d62f94c411b6af45ae5aa12a21d04fc6725771221e4,11595359,1,"[""0f525dacb030504388df2d62f94c411b6af45ae5aa12a21d04fc6725771221e4""]"
428,d897abbe3a096f35864485c775743051ee80271d2f338885d1597b79e6e775af,11595039,1,"[""d897abbe3a096f35864485c775743051ee80271d2f338885d1597b79e6e775af""]"
429,53d5fad41a69f9569d762f9d38c6176904980b8da1901887f1ab17772c97060f,11595038,1,"[""53d5fad41a69f9569d762f9d38c6176904980b8da1901887f1ab17772c97060f""]"
430,128f054b14d554b2a0c8ec0c151be26b628ade06486fcc3eb443d643b0c8bdc1,11589279,1,"[""128f054b14d554b2a0c8ec0c151be26b628ade06486fcc3eb443d643b0c8bdc1""]"
431,e31e1d864da5d0aee1e38adac21a17b7f7cc2e31a065c8a602bdf22c00d3389f,11586399,1,"[""e31e1d864da5d0aee1e38adac21a17b7f7cc2e31a065c8a602bdf22c00d3389f""]"
432,e7b133b84f1830a0aada8841ee4742a810ea3ea51c673c95e137799b6995d50e,11584958,1,"[""e7b133b84f1830a0aada8841ee4742a810ea3ea51c673c95e137799b6995d50e""]"
433,935e39371c6c3229091bd7f3655c1022c89bc88eb0ad4fde277d220ea5ecde35,11582879,1,"[""935e39371c6c3229091bd7f3655c1022c89bc88eb0ad4fde277d220ea5ecde35""]"
434,50f2314788fe4a84641c6937c366a3e9fe1c31fcf936a2d6af094c568488308e,11582719,1,"[""50f2314788fe4a84641c6937c366a3e9fe1c31fcf936a2d6af094c568488308e""]"
435,a7437910bc558c2c0e682c36a4fa31dd0649ebc0ebe91c0ea1730b0d8d76624a,11575838,1,"[""a7437910bc558c2c0e682c36a4fa31dd0649ebc0ebe91c0ea1730b0d8d76624a""]"
436,e46b0d092988dd270e5e8a78a618ba19c0ed33118fe3973de968495e9588bf89,11575679,1,"[""e46b0d092988dd270e5e8a78a618ba19c0ed33118fe3973de968495e9588bf89""]"
437,c330aafe265201f943b359f7b8adcfd64db99f78ce63433683c62962101c4c98,11573599,1,"[""c330aafe265201f943b359f7b8adcfd64db99f78ce63433683c62962101c4c98""]"
438,5a8c360158ce211ee3f336edc9008f7fdccab865b4863a4e49591f7dcebb8acb,11570879,1,"[""5a8c360158ce211ee3f336edc9008f7fdccab865b4863a4e49591f7dcebb8acb""]"
439,3d3e49d75554ec0be266561e2230a00a7ba8106dfe8ec12f7ba5d3cf40612e26,11569279,1,"[""3d3e49d75554ec0be266561e2230a00a7ba8106dfe8ec12f7ba5d3cf40612e26""]"
440,4fdb138d79f6927d06c1f19fa5656d567055ad3cb2773ed4b936141b2ef52238,11565919,1,"[""4fdb138d79f6927d06c1f19fa5656d567055ad3cb2773ed4b936141b2ef52238""]"
441,006d7d6cad2c7aa7cabad67567871bc65a503e6f85375d3ca8a977626214d348,11565118,1,"[""006d7d6cad2c7aa7cabad67567871bc65a503e6f85375d3ca8a977626214d348""]"
442,d910d86a700ec91eb688740585fb77595e79c821e644e66989c67aaa9054e3b4,11563838,1,"[""d910d86a700ec91eb688740585fb77595e79c821e644e66989c67aaa9054e3b4""]"
443,c4c853574dd7ede337d3274010b1863866c9a098cb4f4ba963d352f4135af752,11563200,1,"[""c4c853574dd7ede337d3274010b1863866c9a098cb4f4ba963d352f4135af752""]"
444,b42d5b52de0d2b34b48ab372e368d29ead3229798cab637b168a2c1785025a30,11562879,1,"[""b42d5b52de0d2b34b48ab372e368d29ead3229798cab637b168a2c1785025a30""]"
445,25fcfb82b8eedc7be21d403329cb84ece60990cedc05d207ac09fc091ca60bf8,11562558,1,"[""25fcfb82b8eedc7be21d403329cb84ece60990cedc05d207ac09fc091ca60bf8""]"
446,caa3d603d5cb71585e71964d635a609b421af95b44958f79c37e70ef07bfe932,11562238,1,"[""caa3d603d5cb71585e71964d635a609b421af95b44958f79c37e70ef07bfe932""]"
447,07c25cda9880418f7b2fe9b9eb90fa0be423d4d10511b3b1bc81b2c487b2a3f8,11554878,1,"[""07c25cda9880418f7b2fe9b9eb90fa0be423d4d10511b3b1bc81b2c487b2a3f8""]"
448,55131dd16de05938f9c690750af4fb3984286343224099ae3bf25896855c4a35,11554719,1,"[""55131dd16de05938f9c690750af4fb3984286343224099ae3bf25896855c4a35""]"
449,f7df68f95e468ec1dcdce1db2e9b411dd21d2c39ac8313722ed29c617aeed322,11544873,1,"[""f7df68f95e468ec1dcdce1db2e9b411dd21d2c39ac8313722ed29c617aeed322""]"
450,1d5a4a91b4549a6696b7a068d09c224ef6b4091792301a1be1aca9bb5861975b,11543358,1,"[""1d5a4a91b4549a6696b7a068d09c224ef6b4091792301a1be1aca9bb5861975b""]"
451,35acc929e48272d30c4a59ea2991974190dcb3b674d242d4ece061c987deea73,11536158,1,"[""35acc929e48272d30c4a59ea2991974190dcb3b674d242d4ece061c987deea73""]"
452,621f608df6ea89bc02602c1474078dedde62ae8217ea231b2cb2ea84f0921827,11533598,1,"[""621f608df6ea89bc02602c1474078dedde62ae8217ea231b2cb2ea84f0921827""]"
453,a118edd187c32b76bedcc8726bdb384ba86af387ef837793925f0352655f68e5,11531679,1,"[""a118edd187c32b76bedcc8726bdb384ba86af387ef837793925f0352655f68e5""]"
454,ab8f5ca905a848a670aa2fe0a423ade5a57fec8b60e766f2c387a04d1c20428c,11531359,1,"[""ab8f5ca905a848a670aa2fe0a423ade5a57fec8b60e766f2c387a04d1c20428c""]"
455,ac4fe100a712fd80b38719a91dcde557704585c2741d5e4666196c77e5238371,11531359,1,"[""ac4fe100a712fd80b38719a91dcde557704585c2741d5e4666196c77e5238371""]"
456,c67d6b2dfb874be104e4d5ce6e62889782bbf52aaeaf51fb27e9a6ae398ca554,11530719,1,"[""c67d6b2dfb874be104e4d5ce6e62889782bbf52aaeaf51fb27e9a6ae398ca554""]"
457,41657cb9d8e3d88b6b3ce48af6a7deb32953984a529f9d3f70a6276cecf7749f,11528158,1,"[""41657cb9d8e3d88b6b3ce48af6a7deb32953984a529f9d3f70a6276cecf7749f""]"
458,39f28b652f88c49855c6abe28c79255a16f4b307cc69faa38c3c30596814e956,11527198,1,"[""39f28b652f88c49855c6abe28c79255a16f4b307cc69faa38c3c30596814e956""]"
459,d9c57e1d587fad0c1d53293406a8454594333a7c92524350686da861175d1ffa,11522878,1,"[""d9c57e1d587fad0c1d53293406a8454594333a7c92524350686da861175d1ffa""]"
460,1c245c36878bcfa74337fab122a18d23ee5cef051b50651bc3d6c5306369fbce,11521758,1,"[""1c245c36878bcfa74337fab122a18d23ee5cef051b50651bc3d6c5306369fbce""]"
461,c4653b2980f2ba055e095ff7e0fcf5f51cb26b4b26c12adbaa46a0366cbe45e9,11521438,1,"[""c4653b2980f2ba055e095ff7e0fcf5f51cb26b4b26c12adbaa46a0366cbe45e9""]"
462,75c7617024f9ad311c9252b0acbb7d0ab4d8457e12d272a83409e414dc8891ac,11521118,1,"[""75c7617024f9ad311c9252b0acbb7d0ab4d8457e12d272a83409e414dc8891ac""]"
463,28895cd56af45f3d1fccc4b4f7d3e2fed3025d8320e1140ee1b923da4426c829,11516639,1,"[""28895cd56af45f3d1fccc4b4f7d3e2fed3025d8320e1140ee1b923da4426c829""]"
464,aaf3af6328bcec9a60fa4904f425858102e0b7b8f96f606931460446e89b1a3f,11516319,1,"[""aaf3af6328bcec9a60fa4904f425858102e0b7b8f96f606931460446e89b1a3f""]"
465,dcd1202055d299a1efcb7945f6e13e51fbab177a24e4bddebade53ea59c5b11f,11515199,1,"[""dcd1202055d299a1efcb7945f6e13e51fbab177a24e4bddebade53ea59c5b11f""]"
466,9df247eeabb8712c414d8446ce7ca07436c6212565f974e4cc1829d776d147a6,11510239,1,"[""9df247eeabb8712c414d8446ce7ca07436c6212565f974e4cc1829d776d147a6""]"
467,ba22e2ec0448f20d716e7eed1c3818d009b120f3db8404c6a4e1e14ce73b8fed,11508159,1,"[""ba22e2ec0448f20d716e7eed1c3818d009b120f3db8404c6a4e1e14ce73b8fed""]"
468,62d220b2fa086605d5ce273e7883131eaa0b0729253a710cc233a5b9c00f14fe,11501278,1,"[""62d220b2fa086605d5ce273e7883131eaa0b0729253a710cc233a5b9c00f14fe""]"
469,dfa56b7c12d09c364134ac6288eb3bccea15ce7942e0c7f1fdbf058670cb1ce9,11499198,1,"[""dfa56b7c12d09c364134ac6288eb3bccea15ce7942e0c7f1fdbf058670cb1ce9""]"
470,cfa87ab7fdc2a6a6544adbcff9bb5fec30f7b9415ca1fa0acc0398274720b0c7,11498879,1,"[""cfa87ab7fdc2a6a6544adbcff9bb5fec30f7b9415ca1fa0acc0398274720b0c7""]"
471,ef116839fec37adc78ae0e637a040890c5ce941d105b9e2a9203c940924e652e,11494079,1,"[""ef116839fec37adc78ae0e637a040890c5ce941d105b9e2a9203c940924e652e""]"
472,b7283029e0320d0d440223185ca46b6f32a01c8e7cbc9c349e10015dcc25cb10,11493224,1,"[""b7283029e0320d0d440223185ca46b6f32a01c8e7cbc9c349e10015dcc25cb10""]"
473,2f1cca2b9744d6aece43aab5b68bd3f9e5b2dfaaca6d71a7caef81e43629a7d6,11493120,1,"[""2f1cca2b9744d6aece43aab5b68bd3f9e5b2dfaaca6d71a7caef81e43629a7d6""]"
474,72a868e5a21c97e79204e9ee21c7e7bb90f5ebee46b19803831e39802e68974e,11491791,1,"[""72a868e5a21c97e79204e9ee21c7e7bb90f5ebee46b19803831e39802e68974e""]"
475,2bfe74c604d546624f07b3dc796ad74b5a29741406a6a19cfd2b82eff09d0e92,11490878,1,"[""2bfe74c604d546624f07b3dc796ad74b5a29741406a6a19cfd2b82eff09d0e92""]"
476,51629ede9fc55f0b8a8638cc15b21437ff665b66c9f82de5c69d78dd1eda93a2,11489918,1,"[""51629ede9fc55f0b8a8638cc15b21437ff665b66c9f82de5c69d78dd1eda93a2""]"
