kernel_instance_id,owner_process_range_id,request_id,measured_request_ordinal,rank,physical_device_id,phase,forward_id,layer_idx,process_id,fragment_id,q_len,kv_len,native_kernel_name,begin_ns,end_ns,duration_ns,runtime_call_id,hip_runtime_index,queue_id,stream_id,gridDimX,gridDimY,gridDimZ,blockDimX,blockDimY,blockDimZ,sharedMemBytes,launch_metadata_present,category,gqa_block_m_from_source_and_grid,packed_path,tensor_tokens_from_norm_grid
c1aaf7f2e0506ce94fbf057a39766b4252c85a4f0c442dfca6b880f1ac573d3a,17a8a5fc6792aed6e4ea5d8562672ff47f00e74c920d951fee25ec722aa093b1,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,48,post_attention_rmsnorm,none,1,22296,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409298661941848,1788409298661965368,23520,f4a3117039030c36c6b3e17b6b77d87eb88a6228d71417e03d7be54477175e29,9148863,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
2d0fb3d277331689a4e958362b080ad1b7ab432770aafb706c84844bf102342c,d019819c4611d4ab83add8da8714e7e000c317e907392bd13edbe1c78bcfcc0c,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,48,mlp,none,1,22296,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409298668677048,1788409298669332888,655840,56fbb86ff1ffaf84e3de36847d766effdaa4207b1c203bf09fb4de0f0157553c,9148889,0,0,,,,,,,0,True,MMAC GEMM,,,
5052a01a82f2b1e72422fc8ed0bf93d58c5948c2d216760ca7bbc9cbbf7d3d27,d019819c4611d4ab83add8da8714e7e000c317e907392bd13edbe1c78bcfcc0c,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,48,mlp,none,1,22296,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,1788409298669332888,1788409298669423768,90880,35ca97270d34b0d539a4abc42db04628d758cc354706bdcdd71480b47018f0a5,9148905,0,0,2176,1,1,256,1,1,0,True,MLP activation,,,
aad47324567704d576fb00a7ae29a236cc1c3b7e55086a1ae34b23a8e6e3e621,d019819c4611d4ab83add8da8714e7e000c317e907392bd13edbe1c78bcfcc0c,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,48,mlp,none,1,22296,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409298669423768,1788409298669990168,566400,c970b62b769f73cf6b72d8e2845099cc31e6fcafae978b8ac8ad516421830e1b,9148923,0,0,,,,,,,0,True,MMAC GEMM,,,
36f8e2c805220dfdd83112d7eee5f7c2a4f6064dd477e5573bab5cdac137a765,adf231bc88324624d9589062972f52d533eb3d562ed98be87b44b09d01189185,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,input_rmsnorm,none,1,22296,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409298680077847,1788409298680099127,21280,b75cd4e360733d5e197789af4522942e480d4458a5769d996149862ebf00c704,9148954,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
d30d76cbc7f6199394fbad3aef763d7ff52df8f52a02e92bf7cac4f926ad90f0,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409298683699606,1788409298684020566,320960,3c1af4fd4098202edd14192fe9a506c7a3b6880e247bc74ff6ba326c9b4f9cf8,9148978,0,0,,,,,,,0,True,MMAC GEMM,,,
52f9c1124b3df701c6dbce9409be67508accd99d044a05bbef9a261ec97f2182,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,Cijk_Alik_Bljk_BBH_MT32x32x128_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU2_SUM0_SUS256_SVW4_TT4_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM1,1788409298684024726,1788409298684044246,19520,b2ef98523a5b803fb87e1bbc4a0b5f1ccbe4e3efad8c259d602775632d381956,9148997,0,0,,,,,,,0,True,MMAC GEMM,,,
e306670d0245ee040da73f85ce09e02df72726c4bbf39c1159c79489d0dc61b2,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,triton_poi_fused_0,1788409298684333526,1788409298684336566,3040,7c474015e2178a0bd4917c3df848d72319de59bf41a1228df89b4bebda29f386,9149017,0,0,96,1,1,256,1,1,0,True,Other,,,
3658c5df4df35127fad29684e848f1ea908932d6f3cdb2816dd3ffc69ecad349,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,_causal_conv1d_fwd_kernel,1788409298685373686,1788409298685427286,53600,8db242b4f92aa909517f90e693cccc005ac6788acca3e0f6d836907102a0190f,9149055,0,0,65,40,1,256,1,1,0,True,GDN chunk/state,,,
27bb4ebca82da858dc06cb3d39eeff1a8ce217f68631027c646eb9c7a7dd575e,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409298685757846,1788409298685771286,13440,e4e293d6a48140e365b823b705e7bc8f8efc1d3cf4c26f1716cb59ac7aa8a09f,9149075,0,0,,,,,,,0,True,Other,,,
abe3032e3a5849c972d9ea1bbe59f040aecc91009945fcc30a05e0acf56b1e17,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409298686065526,1788409298686074326,8800,28ca190f86bdb59cf5bb1101104dc7af672a91a3c04e1be85c0ace6015e6da92,9149099,0,0,,,,,,,0,True,Other,,,
eb6b4b9f3985630b6937e83776164a540988da4881d9213d408a4a42f61f4870,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409298686379286,1788409298686394966,15680,9d76f7fe8dd00b0a4660f023c39f52732b8219edcb936fa7373c955ab387892a,9149123,0,0,,,,,,,0,True,Other,,,
616b12dc119e328033fc41e048be98d0ceb4e1df829dc94442c1e2765aa2e6b9,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,fused_gdn_gating_kernel,1788409298686949366,1788409298686960566,11200,5ce8d77d72e8ee8d79deaa560fd1052839b0be653995d23721cae126169f33a7,9149154,0,0,512,1,6,64,1,1,0,True,GDN chunk/state,,,
55008e5a671ae7673dbf3009a38e0eebc67777d34f7e86a0cfba12223c5a93a9,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409298687220886,1788409298687226966,6080,c0e0225a0c0a6f03a0fdd4d7779e4084a870dd24bd0943599880f251486f0368,9149174,0,0,,,,,,,0,True,Other,,,
992238dec8c4884036d3914940a1d311e435256690fc52420238f233ce2f9b37,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1788409298687501046,1788409298687512406,11360,00dcda548252a6b608ff33eff7068d0d894927e7700b83c62647ec3058f628b2,9149196,0,0,,,,,,,0,True,Other,,,
79dfe31d38b39584aa69d425bd1debde4cedfff3329850a5122ce2986db74d1f,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,l2norm_fwd_kernel2,1788409298688049366,1788409298688055766,6400,5a2219ef9deb41d19eafb2eedff4235fd5acf0c98582264f1ae54bdfb7c03170,9149225,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
62d9aa663b6dc9a63d3db3667ae50639346873ccac32186310603b8cd82cdfd2,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,l2norm_fwd_kernel2,1788409298688345206,1788409298688351126,5920,ff2f7c1b0826fe0bc1c8fdb801c01e773e0ba981585c8adeb6d33c219fe3d0f9,9149243,0,0,256,1,1,256,1,1,0,True,GDN chunk/state,,,
1138a1cd30be84f43fa33a58219090c58727dfc3d5715940a75b0a65692c99e2,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,chunk_local_cumsum_scalar_kernel,1788409298688785686,1788409298688790166,4480,aad891adde52cf1a5a229ac6a1afad3ad92d91254dc3cfce3b2c1b7756b268da,9149264,0,0,9,48,1,64,1,1,0,True,GDN chunk/state,,,
b4c44ccd9f048529af276534469c32b03832f6b39b200cdb5696047dcbaf123a,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,chunk_scaled_dot_kkt_fwd_kernel,1788409298689268566,1788409298689294326,25760,0283bac21b502f971ce8d40b5319a8a8b08f9d750c00094cfcf06f781d05c8ce,9149288,0,0,9,48,1,128,1,1,16384,True,GDN chunk/state,,,
d63fffed16a0ea9f203f9b6ca79e2eeff34b7d749f0ca425b244a2d67428d373,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",1788409298689645046,1788409298689648726,3680,d15a29940482bf885d90c409c57382b40fce975b90d810c594025fe727cabddd,9149310,0,0,,,,,,,0,True,Other,,,
f489fe1b628816f60d65b7bca58cd059a6ed2a40c4bc5c64c3b2e065ae3e4cc0,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,merge_16x16_to_64x64_inverse_kernel,1788409298689966966,1788409298690015926,48960,6a00a4b7a430227a028ed57570419dba26d951d9284b6824ffb7f4b8ef1b91b2,9149328,0,0,9,48,1,256,1,1,3072,True,GDN chunk/state,,,
8dc1a4e8355383634f81baa0613821dccd912efb9bd4610ebf9b52fcefa12f84,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,recompute_w_u_fwd_kernel,1788409298690649686,1788409298690725686,76000,c8a4f6458e7708fc2a74e46853884da4344cb8bfaad03780e146819e9d5c41a6,9149360,0,0,9,48,1,128,1,1,24576,True,GDN chunk/state,,,
df7322267a113524cab71c156e28eaa2c387453d1a441d80b29bd8e86bd071ea,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1788409298691452726,1788409298691614166,161440,e6df84d69885fed62213ca018b2debe2db438bc8d3e6b8af72e5994342a4612c,9149396,0,0,4,96,1,256,1,1,36864,True,GDN chunk/state,,,
21a756c7684b34f198d8c3a2eb715d5e304d92242c5a08010fa2b518ba6e22e5,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,chunk_fwd_kernel_o,1788409298691855446,1788409298691999926,144480,f15ced3e703e96d2e78a9025261f1ed1d9fb9b3ef7604bdfe36bd849cf78b084,9149415,0,0,4,9,48,256,1,1,61440,True,GDN chunk/state,,,
04adb997f8cc0944960be66f57c762845c9d709f39723f841cd441f31eeaa8e7,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409298692249686,1788409298692255606,5920,bd93013f126ff9b56d3a0ff00916deb59e38e65e410b0efc76fae619cd73b3d5,9149438,0,0,,,,,,,0,True,Other,,,
0d7cafe916bd65f5e53f1d4a35f2f28f9a2f4927d494db3151be7db931f62df3,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1788409298692409526,1788409298692436726,27200,be994cb508ea536d222bb9d7da3a379440205a4be579ab196919fb35e8951b53,9149454,0,0,,,,,,,0,True,Other,,,
cfa074459059318c7e88875b1087a9d6ad4877fd0967aa0c6afa2ec05e35ea16,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,_gdn_rmsnorm,1788409298692890965,1788409298692915445,24480,211432f65ca8356df27cba81eedf668809fce492b25a067de31b0ae2023e9753,9149478,0,0,1536,1,1,256,1,1,0,True,GDN fused norm,,,512
e3a4a6d7784ea426e658538ab16dec63cbaddfd448783cda92cf63774941b1ec,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,1788409298693233845,1788409298693425525,191680,bf93da3411a9ea3efef67d7c81294404c0fa5878214775ec1324f81bdb52c4b5,9149496,0,0,,,,,,,0,True,MMAC GEMM,,,
e72504f8168f86b5dab82e4304fd57b959377b4dba27c21317bfe3c00e8d70ce,f96f9ab4bac1244a7a894447285598a0da44ce6ed5fff53442eddc30b4073df4,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,gdn_recurrent_core,none,1,22296,triton_poi_fused_copy__0,1788409298693425525,1788409298693433845,8320,48e5cd9a10373f481334bb77a3eb4a0698063f0f93809076b425263c95143f2b,9149509,0,0,1280,1,1,512,1,1,0,True,Other,,,
cda94f815535583e316806a408ada8012c1993fb31cc46e1a0ea48c5a1e111da,6b1bbf432ce55304c2099e83dc93a94d2d9accbc32bb540307df0d580cae4008,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,post_attention_rmsnorm,none,1,22296,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409298701901205,1788409298701961525,60320,2eaeb8807d509b1e11399a51a003b011e8d3445860c7016d295c207bd8bf0569,9149537,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
c8743e6ac567c902e52d0a34c55c4e5241d09795ce8477bc28ea87aaf4a8a7cb,5c91ab29fb787c5cbc4e0bf651447d364444110395398c0a726c5a0ee4bc5f48,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,mlp,none,1,22296,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409298708326804,1788409298708986804,660000,4a307bae85e0edd108623bc2de9df3ebb65e3f65513471e784aa94ae07c12a5a,9149563,0,0,,,,,,,0,True,MMAC GEMM,,,
dc3413dba45ab26e9847378edb23473d62c6b1404332295a3a317e2ae8a79ba0,5c91ab29fb787c5cbc4e0bf651447d364444110395398c0a726c5a0ee4bc5f48,batch8-dual-dcu-dp2-req-002-28a42990210e6f68,2,0,0,decode,batch8-dp2-fresh-003-R02-rank0-decode-req002-occ001,49,mlp,none,1,22296,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,1788409298708986804,1788409298709077204,90400,7531751b0cf9322a3bb36e57c8bbaa074909c252aca8a714259c08be464f6980,9149579,0,0,2176,1,1,256,1,1,0,True,MLP activation,,,
