kernel_instance_id,runtime_call_id,hip_runtime_index,native_kernel_name,api_arguments
5afd72a334b07d3833fa40d350d595cd67dc487c56f007237f153f4c74f2a2a7,461878de28def9d48a8686172e52516b9683af4e78cbf88a4151d4284aa74e06,10605390,fused_gdn_gating_kernel,"hipModuleLaunchKernel(f=0x560dc6298160, gridDimX=512, gridDimY=1, gridDimZ=6, blockDimX=64, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723c78, extra=NULL)"
f619b06de24ade3a07bd7dd14beb80e116b9933b3f323eb95fa6e31dd69081ff,f550607392d0195d6b5025b08ae542df4228747982c2e02741969b8226d7fc86,10605410,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6af48, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3722550, sharedMemBytes=0, stream=0)"
60e09ddf1ee6040fd5c79945d2246a1fe7ac4e288165c86873244cbe14a6aa9d,e94676712afb36ffd36434a7b0e268d202d9a5ca0c58b23b5845417f9bc0ec4e,10605432,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)","hipLaunchKernel(function_address=0x7facbbd73b80, numBlocks={z=1, y=768, x=3}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3723878, sharedMemBytes=0, stream=0)"
67582dee9f8a5ba270f5f507085bf30839bddc7b9a0dad3cddca088efdefcadb,a9e9fd48f5f9c3f3a4c11e2e8f3c8264c04dd85bb58c91be33489daacf20acdf,10605454,"void at::native::vectorized_elementwise_kernel<16, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)","hipLaunchKernel(function_address=0x7facbbd88a00, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3723f28, sharedMemBytes=0, stream=0)"
31ed8459a3e6b36571d62293274a3e6f3bd93ef5f5720cf35cfff0abc5c29fb6,fcd12ff3736bd57ebe0d253e74e602cc17eef8a6ffef7b8366a550cc63908574,10605473,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd74f20, numBlocks={z=1, y=1, x=4608}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb372359c, sharedMemBytes=0, stream=0)"
773e0cd046e27f845c67b295c1e7a652a150e0de293286a97cdc6569a6bbbb19,cae6f16e67a754eaa34e7374944fe50bfba0b3291d9c9c5c3f4765c24bedb1af,10605498,l2norm_fwd_kernel2,"hipModuleLaunchKernel(f=0x560dfee11e50, gridDimX=256, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721ea8, extra=NULL)"
29e042484692d8674d0af6940dc074e89ebd2bacdba506599ba420edc2722f68,015a342058d16a62f1f7e5422b0be5a44bf33fceff06481e5aa9d1e74bdf9c2d,10605516,l2norm_fwd_kernel2,"hipModuleLaunchKernel(f=0x560dfee11e50, gridDimX=256, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721ea8, extra=NULL)"
cae42f8e082433150997657a569816bec1e0ee80d46cc21eb705e78efd68cc18,ddb5e708df77eaee8714178d97e57f63cd08aff944826f162c748aaee560568d,10605537,chunk_local_cumsum_scalar_kernel,"hipModuleLaunchKernel(f=0x560e07abb990, gridDimX=10, gridDimY=48, gridDimZ=1, blockDimX=64, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721378, extra=NULL)"
6311fa2f749d304feb08339a6748b799a2018004462a651b1d038176437d1407,e4f46462a819766e2e551bd7413f7217b3a9c8ce18920a6660a2d35b420186aa,10605561,chunk_scaled_dot_kkt_fwd_kernel,"hipModuleLaunchKernel(f=0x560e01d03820, gridDimX=10, gridDimY=48, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=16384, stream=0, kernelParams=0x7ffeb3721768, extra=NULL)"
068780110657cc5361a85801995102c81de5091ea408b3bdb6713c688ae1f140,99316a0f386e0b1b05c71a8d16abb5e4c9ed98516ff7009f3ef66c974a59e4d0,10605583,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)","hipLaunchKernel(function_address=0x7facbbd6f518, numBlocks={z=1, y=1, x=768}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3721780, sharedMemBytes=0, stream=0)"
e729e418be2155af0c816f5b0bf14ffd0a4321362c30ae731297ebcb67dd80c0,338ebc049741d564a029c6a046d163ae78fb5534c3d0575520ca3ce1caaf1ac3,10605601,merge_16x16_to_64x64_inverse_kernel,"hipModuleLaunchKernel(f=0x560e02afc600, gridDimX=10, gridDimY=48, gridDimZ=1, blockDimX=128, blockDimY=1, blockDimZ=1, sharedMemBytes=3072, stream=0, kernelParams=0x7ffeb3721558, extra=NULL)"
2086ab330f1e513ff228da416fccbe1524d0f4e717927742a0ade932ae01ebea,8a6e8956d5c4c46b9313fc2cdd4b1ebbb376295947b13280cab4548f8cc46895,10605633,recompute_w_u_fwd_kernel,"hipModuleLaunchKernel(f=0x560e03396370, gridDimX=10, gridDimY=48, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=24576, stream=0, kernelParams=0x7ffeb37216f0, extra=NULL)"
dc7574418fc49943d8133596a2329414197966c53a8c0158bc0ca739b05f72f2,a4246e6b71255944620079e489c08b9476889ca86705850f47cc00061b26dddd,10605669,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,"hipModuleLaunchKernel(f=0x560e052c6c50, gridDimX=4, gridDimY=144, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=36864, stream=0, kernelParams=0x7ffeb37216d8, extra=NULL)"
2d94df87abdcd8bac3a7375cff791b721aac17ba99eca37c0f190d1724c13326,146f00c29cf544d21db4ff65a5c0c09c16362a13c04404d74f544620c99fcacc,10605688,chunk_fwd_kernel_o,"hipModuleLaunchKernel(f=0x560e0598a620, gridDimX=4, gridDimY=10, gridDimZ=48, blockDimX=128, blockDimY=1, blockDimZ=1, sharedMemBytes=40960, stream=0, kernelParams=0x7ffeb3721748, extra=NULL)"
c95f4faf051447fd8ebd5f005723831e98584c8fd8d3e8f0c5954d77e6f2b0ed,a12d0688180f686920986ad16c3973bffd60c8137fbe68e816214f3d133cf369,10605711,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6af48, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3722800, sharedMemBytes=0, stream=0)"
5d8569e760e73f621ce5fe9348cf82103817f24188858f245106cf8920ee3d12,21be62bcb250da2e005f946148f37ddea100604a9729ac4d9e770209074a3f26,10605727,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})","hipLaunchKernel(function_address=0x7facbbd73b60, numBlocks={z=1, y=1, x=4608}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723808, sharedMemBytes=0, stream=0)"
c8a8c1422f1834d1497b2863c430aa403d15ee1c44b447c657ce9ab009419654,4b681ca547bab453d8b61ae24743d752e6a511c6f0a7474644e32525d5918ab1,10605751,_gdn_rmsnorm,"hipModuleLaunchKernel(f=0x560df56c19d0, gridDimX=1536, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723fe8, extra=NULL)"
3ff44b3aa2f3694f5ca8693efeed93cf8a0fa5ff53da7b6a27b086a6ed783a7d,90393383fa8c1a1a2581e5485fb1f91d322487c7b84e211a4e0663114496c9b1,10605769,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e07bedaa0, globalWorkSizeX=10240, globalWorkSizeY=4, globalWorkSizeZ=1, localWorkSizeX=256, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
da7cb1446f40dda089078a2fc0e70aaa18f8f90848cbd58c7e08bec858114db8,8af93ff50ab1b4e8f0131bf3a24a950c272696076480151d4704eb65d86e5b1e,10605782,triton_poi_fused_copy__0,"hipModuleLaunchKernel(f=0x560dcac4d660, gridDimX=1280, gridDimY=1, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3724008, extra=NULL)"
b074dadabec1b241a3e152414135fdbd9f9e1d8e3aa61717b078666257226913,517b8d78dca801660f01bc138dad4a19726151996fe25a12e22ef7d211e9552e,10605810,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,"hipModuleLaunchKernel(f=0x560de19fae70, gridDimX=512, gridDimY=1, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=32, stream=0, kernelParams=0x7ffeb3723fd0, extra=NULL)"
6966e250ac10279b8b66ad8cdf311e786b4f027fb16b75d22d3343f03b007a1c,f361271f9a16e8cc79ee432c6cbbd82ea935b7cc59ecf3bd3f2f307e2254a1a7,10605836,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e0796fb90, globalWorkSizeX=104448, globalWorkSizeY=2, globalWorkSizeZ=1, localWorkSizeX=768, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
7638d0b89bc4e5aac5fa3a61057d286845263e1322ebdb9a997b6d1fa77f3374,6e8ca272fb086b5f794a9fe842b93d421e36e45c9d0adcc4e0cc946020496679,10605852,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,"hipModuleLaunchKernel(f=0x560de187b360, gridDimX=2176, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723e28, extra=NULL)"
671842cf9b4121c015b7f10c1c835b196767eaaffde406526ad013d04b7932ac,fa598315faa80dbbb70aa0c5b0304fa6c848ae059186e13fe6352d6be87a3720,10605870,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e0796fb90, globalWorkSizeX=15360, globalWorkSizeY=2, globalWorkSizeZ=1, localWorkSizeX=768, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
fd49e73510ac76e1993b0bade36b30f78957210d914b05d75b9941e2b05f04fb,646b162ae1ad91159ce2c3f86431ed1fe5fdd1408e97ebfe7a2d0e43c1e88ad7,10605901,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,"hipModuleLaunchKernel(f=0x560de19fae70, gridDimX=512, gridDimY=1, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=32, stream=0, kernelParams=0x7ffeb3723fd0, extra=NULL)"
db4606dc3255c3511a41874518e90f35373ff37e87390b2e2159501e6092cec6,fdc25afd314a1dc521ce97015d05e0ef28aa80e85f6ab51839a5c434ca47dcee,10605925,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e0796fb90, globalWorkSizeX=49152, globalWorkSizeY=2, globalWorkSizeZ=1, localWorkSizeX=768, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
d35cb92c56d4d55d33ada9664219ed1620bcff806bd44338b86f62f6ae8087cd,6e85de6916d5203e01a64dcfe0e61e880492deda7a5fabbcb117df39268c046d,10605944,Cijk_Alik_Bljk_BBH_MT32x32x128_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU2_SUM0_SUS256_SVW4_TT4_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM1,"hipExtModuleLaunchKernel(f=0x560dc62c4360, globalWorkSizeX=768, globalWorkSizeY=16, globalWorkSizeZ=1, localWorkSizeX=256, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
152d1385b048e183b6e319bd046e8290c38bff87670533d1f8bff5dc700b6507,87a2f04046e120bb23a4331af90a66adbe4be04f5a64c5bf2ab06be4976f3a17,10605964,triton_poi_fused_0,"hipModuleLaunchKernel(f=0x560de1e82bb0, gridDimX=96, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723ff0, extra=NULL)"
06d2c5a97242c8c61499bfaa15b507a32d2aa5535317c67eab3b53d73457ea48,31569ab9cdeef0194991a3bb51372dfa8cd131a417454b19abcbf90b7b41156d,10606002,_causal_conv1d_fwd_kernel,"hipModuleLaunchKernel(f=0x560e07ce65a0, gridDimX=66, gridDimY=40, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723bf0, extra=NULL)"
70d737e4a7428b8562a838434fe72618182eae005cd98cfc555d13d6076f83d5,05f259ba982046dcc24699d390dabac7ecf07b5ef4d2dd6c804ba393fac5008d,10606022,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6b140, numBlocks={z=1, y=1, x=1024}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723364, sharedMemBytes=0, stream=0)"
95ffbc413279c2883e99a9a42c921813ff76c0bf50391e7b04b3461cc4397dbc,fdf546430294e2c63626bcfa5decc8be8b4d670d36ef137bfb0b8012c6fc4582,10606046,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6b140, numBlocks={z=1, y=1, x=1024}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723364, sharedMemBytes=0, stream=0)"
1bbbda68227d35bd783e650e30cc1664c5a17278ec19d7b6e7b10975ec9638ad,ebec2d79bc59222f0614c6af109319eafb83bf2fb91792c7129e35b8abc26dfb,10606070,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6b140, numBlocks={z=1, y=1, x=3072}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723364, sharedMemBytes=0, stream=0)"
e81a71958e254ff4343c9a04bb33a1ae6783b964f1342ba659287a6c55e8ce36,dfb3f445ed37c68b730a481018e82452ba74ad9edda905b0ff3e84081e18ec31,10606101,fused_gdn_gating_kernel,"hipModuleLaunchKernel(f=0x560dc6298160, gridDimX=512, gridDimY=1, gridDimZ=6, blockDimX=64, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723c78, extra=NULL)"
653aaf261a22c58157580f9ac90086b3cc9a88b6b5a1722fe38d190a9ced84bb,6c081a3916f931a041d7db1ac918828a7ea040c7bc18079aa97dc0d0b732c9a5,10606121,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6af48, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3722550, sharedMemBytes=0, stream=0)"
1d76026f29ce0b17ec0e46d3c20a5dc9d407133b71d99a997a975a9b8ba5d832,bcf0487db2c83b5ae4c7f8907d5958838f41b1024de1c18a17c49ce1cb5d475e,10606143,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)","hipLaunchKernel(function_address=0x7facbbd73b80, numBlocks={z=1, y=768, x=3}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3723878, sharedMemBytes=0, stream=0)"
94fb73ebda47e4924759eed3705297c5b7d598aeb1d10a45fc96377699a1ff8e,77b8dd136afc8018369a40204382d7ab9508ae5159a45fa68ab0ace2000407dd,10606165,"void at::native::vectorized_elementwise_kernel<16, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)","hipLaunchKernel(function_address=0x7facbbd88a00, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3723f28, sharedMemBytes=0, stream=0)"
9a72e94bfb5a96485224dd1a629116651ba3bd768c88999060c50b54f5ac1118,4dece474652eb65f8a05c6b69a06f6df7dfb912808ab1794f8c8e03b5cdd8ee7,10606184,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd74f20, numBlocks={z=1, y=1, x=4608}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb372359c, sharedMemBytes=0, stream=0)"
21c6382f7779ff7fbeaf3b372972f9c4945fbe03e9ffd9c8af79f0e69cc17b86,6d3902555a74a915a3a669a1e6d246913075c711a13592b51dc837f69b78977f,10606209,l2norm_fwd_kernel2,"hipModuleLaunchKernel(f=0x560dfee11e50, gridDimX=256, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721ea8, extra=NULL)"
